Job id,companyId,title,contractType,Companyname,city,state,sector,viewscount,applicationsCount,dateposted
4150453995,16690,Senior Data Engineer,Full-time,Compunnel Inc.,Nashville, TN,IT Services and IT Consulting,678,200,04/02/25
4125894178,65588154,Data Engineer,Contract,"Kelly Science, Engineering, Technology & Telecom",Johnston, IA,Motor Vehicle Manufacturing,767,200,04/02/25
4107287430,66321745,Junior Data Engineer,Contract,SynergisticIT,Illinois, United States,IT Services and IT Consulting,511,62,04/02/25
4133292915,10592585,Data Engineer,Full-time,Ledgent Technology,Portland, OR,Information Services,876,200,04/02/25
4149902690,1277,"Software Engineer - Python, GCP",Full-time,American Express,Phoenix, AZ,Financial Services,678,200,04/02/25
4143931712,529693,Data Engineer,Full-time,TextNow,New York, NY,"Telecommunications, IT Services and IT Consulting, and Software Development",789,200,04/02/25
4113541935,11801243,Data Engineer,Full-time,Methods+Mastery,California, United States,Advertising Services,200,200,04/02/25
4128413303,28417,Data Engineer,Contract,Ascendum Solutions,Cincinnati, OH,IT Services and IT Consulting,562,200,04/02/25
4151495931,164159,"Senior Data Engineer-Data Engineering (Austin, San Antonio or Dallas)",Full-time,H-E-B,San Antonio, TX,Retail,620,132,04/02/25
4118301205,1586,"Data Engineer, FinAuto, FinAuto - GREF Tech",Full-time,Amazon,Bellevue, WA,Software Development,708,90,04/02/25
4151635849,52186161,"Software Engineer, Path Planning",Full-time,Pickle Robot Company,Cambridge, MA,Software Development,678,59,04/02/25
4045412406,66321745,ENTRY LEVEL DATA ENGINEER (REMOTE),Full-time,SynergisticIT,Illinois, United States,IT Services and IT Consulting,200,32,04/02/25
4146764370,29308,Data Science Software Engineer,Full-time,StevenDouglas,Reston, VA,Staffing and Recruiting,678,200,04/02/25
4125063911,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,943,25,04/02/25
3875377182,46623,Data Engineer,Full-time,"GEI Consultants, Inc.",Ithaca, NY,Environmental Services and Renewable Energy Semiconductor Manufacturing,200,53,04/02/25
4146998313,3283052,Data Engineer II (Growth),Full-time,Grubhub,Chicago, IL,"Technology, Information and Internet",915,200,04/02/25
4134096666,1058415,Data Engineer,Full-time,Benzinga,Detroit, MI,Online Audio and Video Media,668,140,04/02/25
4152470849,57681755,Data Engineer,Contract,MWIDM,Reston, VA,"IT Services and IT Consulting, Financial Services, and IT System Operations and Maintenance",678,132,04/02/25
4152481656,69732469,Sr. Data Engineer,Full-time,Acunor,San Francisco Bay Area,CA,Financial Services and Banking,678,41,04/02/25
4115431156,15982140,Data Engineer,Full-time,Particle41,Texas City, TX,"Technology, Information and Internet",756,200,04/02/25
4151638424,12580762,Data Engineer,Full-time,Mortgage Research Center,Columbia, MO,Advertising Services,678,200,04/02/25
4122081026,157344,Data Engineer,Full-time,San José State University,San Jose, CA,Higher Education,809,200,04/02/25
4132711320,17943955,Data Engineer,Full-time,Wiliot,Plano, TX,"Technology, Information and Internet",876,200,04/02/25
4127761433,66321745,Junior/Entry Level Data Engineer,Contract,SynergisticIT,Illinois, United States,IT Services and IT Consulting,507,180,04/02/25
4039904882,1503,Data Science Engineer,Full-time,Massachusetts Institute of Technology,Cambridge, MA,Higher Education,200,187,04/02/25
4138362875,1028,Software/Data Engineer,Full-time,Oracle,Reston, VA,IT Services and IT Consulting,560,92,04/02/25
4124858287,2661018,Data Engineer,Full-time,Tronair Inc.,Swanton, OH,Aviation and Aerospace Component Manufacturing,620,200,04/02/25
4125057966,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,597,25,04/02/25
4137711075,3486,Data Engineer,Full-time,Hays,Raleigh, NC,"IT System Data Services, Data Infrastructure and Analytics, and IT System Design Services",832,200,04/02/25
4079501015,23717227,Data & Analytics Engineer,Full-time,Rinsed,New York, NY,"Technology, Information and Internet",200,200,04/02/25
4146296190,1441,"Software Engineer III, Generative AI, Data Analytics",Full-time,Google,Sunnyvale, CA,"Information Services and Technology, Information and Internet",677,25,04/02/25
4152406749,10476,Data Engineer,Contract,IonIdea,Bloomfield, CT,Information Technology & Services,678,200,04/02/25
4048247696,280637,Software Data Engineer - LD,Full-time,Northstrat Incorporated,Colorado Springs, CO,IT Services and IT Consulting,901,25,04/02/25
4143091738,5996,Data Engineer,Full-time,W. L. Gore & Associates,Newark, DE,Medical Equipment Manufacturing,711,200,04/02/25
4096799444,134112,Data Engineer,Full-time,Garney Construction,North Kansas City, MO,Construction,913,200,04/02/25
4067205797,102677437,Data Engineer,Contract,Starcom Consultant,Reston, VA,IT Services and IT Consulting,901,200,04/02/25
4144919803,2531104,Data Engineer,Contract,"Connect Search, LLC",Chicago, IL,Manufacturing,677,200,04/02/25
4118737469,71405910,Data Engineer,Full-time,"ACS Consultancy Services, Inc",United States, United States,IT Services and IT Consulting,664,200,04/02/25
3875375341,46623,Data Engineer,Full-time,"GEI Consultants, Inc.",Ithaca, NY,Environmental Services and Renewable Energy Semiconductor Manufacturing,200,41,04/02/25
4125069340,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,668,25,04/02/25
3875378307,46623,Jr. Web Application Data Engineer,Full-time,"GEI Consultants, Inc.",Ithaca, NY,Environmental Services and Renewable Energy Semiconductor Manufacturing,651,44,04/02/25
4125058812,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,535,25,04/02/25
4125070023,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,511,25,04/02/25
4126592463,81777085,Data Engineer,Full-time,Digital Janet,United States, United States,IT Services and IT Consulting,677,200,04/02/25
3787900358,80873376,Data Engineer,Full-time,HR Professional Consulting,Louisiana, United States,Internet Publishing,200,25,04/02/25
4105709034,99282368,Data Engineer II,Contract,Bright Mind Solutions LLC,United States, United States,"Computer and Network Security, Computer Networking Products, and Software Development",725,200,04/02/25
4151638002,10456809,Data Engineer,Full-time,OneSource Regulatory (A ProPharma Group Company),McKinney, TX,Pharmaceutical Manufacturing,678,43,04/02/25
4129882615,74475378,Software (Data) Engineer,Full-time,Acceler8 Talent,San Francisco Bay Area,CA,IT Services and IT Consulting,876,200,04/02/25
4056090620,5094099,Data Engineer,Full-time,Block + Tackle,Atlanta Metropolitan Area,GO,Business Consulting and Services,668,200,04/02/25
4135291879,82256378,Data Engineer,Full-time,Dorsia,Miami, FL,"Technology, Information and Internet",677,200,04/02/25
4117642601,19283,Data Engineer,Full-time,Trinity Consultants,Dallas-Fort Worth Metroplex,TX,Environmental Services,848,200,04/02/25
4152194549,2678950,Data Engineer,Contract,Golden Technology,United States, United States,IT Services and IT Consulting,678,200,04/02/25
4147627929,9215489,"Principal Data Engineer - up to $160,000k base salary",Full-time,Saragossa,New York, United States,Financial Services,972,200,04/02/25
4125059847,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,876,25,04/02/25
4142274139,52638,Data Engineer,Contract,Mainz Brady Group,United States, United States,"Technology, Information and Media, Retail Apparel and Fashion, and Retail",560,200,04/02/25
4001159711,13149,"Data Engineer (Python, Spark)",Contract,Mindteck,Columbus, OH,IT Services and IT Consulting,200,200,04/02/25
4148992528,1304385,"Data Engineer, Hybrid",Full-time,AbbVie,Mettawa, IL,Pharmaceutical Manufacturing and Biotechnology Research,948,200,04/02/25
4149256861,98846464,Senior Software Engineer - Data & Machine Learning,Full-time,1st10,Los Altos, CA,"Venture Capital and Private Equity Principals, Software Development, and Technology, Information and Internet",714,171,04/02/25
4115711716,2240906,Cloud Data Engineer,Full-time,ITnova,Jersey City, NJ,"Technology, Information and Internet",609,64,04/02/25
4149734695,102609,Data Engineer,Full-time,"GENESYS Consulting Services, Inc.",Utica, NY,Staffing and Recruiting,678,200,04/02/25
4143054604,165602,Data Engineer.,Contract,"Pyramid Consulting, Inc",McLean, VA,Banking,808,200,04/02/25
4076506315,33246798,Big Data Engineer Intern (Data Platform) - 2025 Summer/Fall (MS),Internship,TikTok,San Jose, CA,Entertainment Providers,648,200,04/02/25
4150537036,36873,Data Engineer,Full-time,CubeSmart,Malvern, PA,Real Estate,678,200,04/02/25
4086795940,81777085,Data Engineer,Full-time,Digital Janet,United States, United States,IT Services and IT Consulting,511,200,04/02/25
4142857039,96692,Data Engineer 4,Contract,"V-Soft Consulting Group, Inc.",Cincinnati, OH,IT Services and IT Consulting,740,200,04/02/25
4150497390,8598,Data Engineer,Full-time,MAPFRE,Webster, MA,Insurance,678,200,04/02/25
3809830050,3657,Data Engineer,Full-time,Penn State University,University Park, PA,Higher Education,200,25,04/02/25
4040213436,439859,Data Engineer,Full-time,Qualis LLC,Washington, DC,IT Services and IT Consulting,588,72,04/02/25
4045411757,66321745,Junior Level Software Engineer (REMOTE),Full-time,SynergisticIT,Illinois, United States,IT Services and IT Consulting,624,41,04/02/25
4083512174,81777085,Data Engineer,Full-time,Digital Janet,United States, United States,IT Services and IT Consulting,731,200,04/02/25
4136152721,1128772,Data Engineer,Contract,HKA Enterprises,United States, United States,IT Services and IT Consulting,789,200,04/02/25
4056938562,81777085,Data Engineer,Full-time,Digital Janet,United States, United States,IT Services and IT Consulting,611,200,04/02/25
4152471245,18377405,Sr Data Platform Engineer,Full-time,Lightmatter,Mountain View, CA,Construction,678,34,04/02/25
4105547525,66321745,Junior Level Data Engineer,Contract,SynergisticIT,Illinois, United States,IT Services and IT Consulting,543,122,04/02/25
4129695221,9353551,Data Analytics Engineer,Full-time,Hearst Health,Dallas, TX,Hospitals and Health Care,711,200,04/02/25
4150470918,3076,Data Engineer - Strategy,Contract,Kforce Inc,Austin, TX,"Retail Office Equipment, E-Learning Providers, and Professional Training and Coaching",678,200,04/02/25
4147295198,3088,"Data Engineer II (AWS, Python)",Full-time,Travelers,Hartford, CT,Insurance,620,109,04/02/25
4076510359,33246798,"Data Engineer, Global Live",Full-time,TikTok,San Jose, CA,Entertainment Providers,668,200,04/02/25
4126622098,1586,"Data Engineer, GSF, Data Platform Team",Full-time,Amazon,Bellevue, WA,Software Development,677,58,04/02/25
4119105769,96692,Advanced Data Engineer 100% Remote,Contract,"V-Soft Consulting Group, Inc.",Cincinnati, OH,IT Services and IT Consulting,770,200,04/02/25
4056821856,80427781,"Senior, Data Engineer - Data Ventures",Full-time,Walmart Data Ventures,Sunnyvale, CA,Data Infrastructure and Analytics,668,200,04/02/25
4045413592,66321745,Junior/Entry Level Data Engineer,Full-time,SynergisticIT,Illinois, United States,IT Services and IT Consulting,682,25,04/02/25
3875377500,46623,Jr. Web Application Data Engineer,Full-time,"GEI Consultants, Inc.",Ithaca, NY,Environmental Services and Renewable Energy Semiconductor Manufacturing,200,38,04/02/25
4151644976,10456809,Data Engineer,Full-time,OneSource Regulatory (A ProPharma Group Company),McKinney, TX,Pharmaceutical Manufacturing,678,26,04/02/25
4126532404,18270648,"Staff Data Engineer, Analytics",Full-time,Afresh,San Francisco, CA,Software Development,677,78,04/02/25
4045410901,66321745,Junior Data Engineer,Full-time,SynergisticIT,Illinois, United States,IT Services and IT Consulting,668,25,04/02/25
4106963882,81777085,Data Engineer,Full-time,Digital Janet,United States, United States,IT Services and IT Consulting,515,200,04/02/25
4137192139,1586,"Data Engineer II, F3 DASH",Full-time,Amazon,Bellevue, WA,Software Development,711,93,04/02/25
4084017964,81933911,Data Engineer,Full-time,SumerSports,New York, NY,"Technology, Information and Internet",511,200,04/02/25
4124174496,16229187,Data Engineer,Full-time,CGS,Florida, United States,IT Services and IT Consulting,901,38,04/02/25
4142811546,65529778,Data Engineer,Contract,iO Associates - US,Richmond, VA,Data Infrastructure and Analytics,677,200,04/02/25
4139608302,1586,"Data Engineer II, Davengers",Full-time,Amazon,Bellevue, WA,Software Development,522,34,04/02/25
4151625059,1120204,Data Analytics Engineer III,Full-time,MyFitnessPal,Austin, TX,Software Development,678,45,04/02/25
4151628081,36095797,Software Engineer - Backend (All Levels),Full-time,EvenUp,San Francisco, CA,"Technology, Information and Internet",678,25,04/02/25
4142290910,68541971,Data Engineer,Full-time,Ensemble VC,Austin, Texas Metropolitan Area,Venture Capital and Private Equity Principals,560,200,04/02/25
3955779327,15401201,Data Engineer,Full-time,Venture Global LNG,Arlington, VA,"Technology, Information and Internet",200,200,04/02/25
4130677826,874210,Data Engineer,Full-time,Food52,Brooklyn, NY,"Retail, Retail Furniture and Home Furnishings, and Food and Beverage Retail",767,200,04/02/25
4125069341,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,744,25,04/02/25
4065665156,92632994,Backend/Data Engineer,Full-time,Sweetspot (YC S23),New York, NY,Software Development,972,200,04/02/25
4076510190,33246798,"Data Engineer, Data Application",Full-time,TikTok,San Jose, CA,Entertainment Providers,711,200,04/02/25
4129673890,12953980,Cloud Data Engineer,Full-time,PuppySpot,United States, United States,Internet Marketplace Platforms,767,200,04/02/25
4005083923,46623,Data Engineer,Full-time,"GEI Consultants, Inc.",Ithaca, NY,Environmental Services and Renewable Energy Semiconductor Manufacturing,200,77,04/02/25
4045013672,96668235,Data Engineer,Contract,"NasTech Global, Inc.,",Nashville, TN,IT Services and IT Consulting,804,200,04/02/25
4149604390,1586,Data Engineer Summer Internship – 2025 (CAN),Full-time,Amazon,Bellevue, WA,Software Development,678,200,04/02/25
4141447077,60798,Software Database Engineer 4,Contract,Protingent,Mountain View, CA,Engineering Services,789,91,04/02/25
4132934747,11829683,Data Engineer,Full-time,Buyers Edge Platform,United States, United States,Hospitality,711,200,04/02/25
4147614611,2904,Data Engineer,Full-time,City of New York,Bronx, NY,Government Administration,678,200,04/02/25
4127832314,2550297,Data Engineer,Contract,AllianceIT Inc,United States, United States,IT Services and IT Consulting and Software Development,511,200,04/02/25
4138897478,32150,Associate Data Engineer,Full-time,Denodo,New York, NY,Software Development,677,200,04/02/25
4033183105,71405910,Data Engineer,Full-time,"ACS Consultancy Services, Inc",United States, United States,IT Services and IT Consulting,200,200,04/02/25
4048255177,71405910,Data Engineer,Full-time,"ACS Consultancy Services, Inc",United States, United States,IT Services and IT Consulting,972,200,04/02/25
4139348121,1353,Data Engineer,Full-time,Tata Consultancy Services,Atlanta, GA,IT Services and IT Consulting,677,200,04/02/25
4133378315,72186786,Data Engineer,Full-time,Common Room,United States, United States,Software Development,560,200,04/02/25
4138895694,32150,Data Engineer,Full-time,Denodo,New York, NY,Software Development,507,200,04/02/25
4069931440,71405910,Data Engineer,Full-time,"ACS Consultancy Services, Inc",United States, United States,IT Services and IT Consulting,592,200,04/02/25
4076510269,33246798,"Data Engineer, Experimentation & Evaluation-TikTok Data Platform",Full-time,TikTok,San Jose, CA,Entertainment Providers,508,171,04/02/25
3875372893,46623,Data Engineer,Full-time,"GEI Consultants, Inc.",Ithaca, NY,Environmental Services and Renewable Energy Semiconductor Manufacturing,200,38,04/02/25
4064935590,80517752,Software Engineer - Pretraining Data,Full-time,Magic,San Francisco, CA,Software Development,598,172,04/02/25
4131890753,4854165,Data Engineer,Contract,Gravity IT Resources,Cincinnati, OH,Aviation and Aerospace Component Manufacturing,896,200,04/02/25
4146501325,7412,SAP Data Engineer,Full-time,AutoZone,Memphis, TN,Retail,620,40,04/02/25
4099248128,1586,"Data Engineer, Alexa",Full-time,Amazon,Bellevue, WA,Software Development,809,147,04/02/25
4138248188,4787585,"Senior Data Engineer, Ring Data Science and Engineering",Full-time,Ring,Hawthorne, CA,Computers and Electronics Manufacturing,876,200,04/02/25
3988611969,78445528,Data Engineer,Contract,PRO IT USA,New York, NY,Human Resources,200,200,04/02/25
4062571557,62869757,Data Engineer,Contract,First Soft Solutions LLC,Jersey City, NJ,IT Services and IT Consulting,711,200,04/02/25
4144720009,9385135,Data Engineer- 2989077,Full-time,AMS Staffing Inc.,Washington, DC,Staffing and Recruiting,560,200,04/02/25
4147570045,66321745,Junior Software Engineer,Full-time,SynergisticIT,Illinois, United States,IT Services and IT Consulting,620,25,04/02/25
4151306827,27179912,Senior Data Engineer,Full-time,Arrow Search Partners,Denver, CO,Staffing and Recruiting,620,200,04/02/25
4132360072,16690,Data Engineer,Contract,Compunnel Inc.,Nashville, TN,IT Services and IT Consulting,677,200,04/02/25
4125206597,3684,Data Engineer,Full-time,Mastech Digital,Dallas-Fort Worth Metroplex,TX,"Banking, Investment Banking, and Financial Services",560,200,04/02/25
4143571018,5140,Data Engineer,Full-time,Virtusa,Irving, TX,IT Services and IT Consulting,677,122,04/02/25
4045409554,66321745,Data Engineer(Entry),Full-time,SynergisticIT,Illinois, United States,IT Services and IT Consulting,200,25,04/02/25
4120830018,10667,"Data Engineer, Product Analytics",Full-time,Meta,New York, NY,"Technology, Information and Internet",894,25,04/02/25
4144101047,10378230,Data Engineer,Full-time,Bcore,Chantilly, VA,IT Services and IT Consulting,677,41,04/02/25
4150173276,72055323,"AWS Data Engineer- Snowflake, PySpark &KafKa",Full-time,Artmac,Dallas, TX,Software Development,678,200,04/02/25
4125061536,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,507,25,04/02/25
4120824557,10667,"Data Engineer, Product Analytics",Full-time,Meta,New York, NY,"Technology, Information and Internet",876,25,04/02/25
4151649586,89247641,Senior Data Engineer,Full-time,Deep Sync,Kirkland, WA,Marketing Services,678,52,04/02/25
4138814402,162656,Data Engineer,Contract,Bayside Solutions,Dublin, CA,IT System Data Services,659,200,04/02/25
4128397598,74615750,Data Engineer,Full-time,Imprint,New York, NY,Financial Services,677,200,04/02/25
4149011555,860823,Data Engineer,Full-time,Northgate Market,Anaheim, CA,Retail Groceries,678,200,04/02/25
4150543679,157240,Data Engineer,Full-time,Capgemini,Atlanta, GA,IT Services and IT Consulting,727,200,04/02/25
4151648318,6825144,Data Engineer,Full-time,RADcube,Indianapolis, IN,IT System Custom Software Development,678,29,04/02/25
4143046926,16690,Data Engineer,Full-time,Compunnel Inc.,Nashville, TN,IT Services and IT Consulting,677,200,04/02/25
4151626407,10148384,Data Engineer,Full-time,Healthy Alliance,Schenectady, NY,Non-profit Organizations,678,101,04/02/25
4063504178,11197463,Data Engineer,Contract,PeopleCaddie,Cincinnati, OH,Financial Services,732,200,04/02/25
4096368429,1562578,Data Engineer,Full-time,Atlantis University,Miami, FL,Higher Education,609,200,04/02/25
4127756199,2499560,Data Engineer,Full-time,Incedo Inc.,Cleveland, OH,IT Services and IT Consulting,876,200,04/02/25
4074706598,66321745,Data Engineer - Remote,Contract,SynergisticIT,Illinois, United States,IT Services and IT Consulting,200,200,04/02/25
4143964604,18476,Data Engineer,Contract,Brooksource,Cincinnati Metropolitan Area,OH,"Financial Services, Banking, and Investment Banking",677,200,04/02/25
4024336959,82159342,Data Engineer - DeFi,Full-time,Career Renew,United States, United States,IT Services and IT Consulting,200,200,04/02/25
4034573609,77685626,Data Engineer,Full-time,MARSHALL TECHNOLOGIES INC,McLean, VA,IT Services and IT Consulting,848,200,04/02/25
4125060228,27116538,Data Engineer,Full-time,ThinkTek,Washington, DC,Business Consulting and Services,763,172,04/02/25
4144364300,16167788,Data Engineer,Full-time,Epsilon EMEA,Atlanta, MI,Advertising Services,972,27,04/02/25
4125125313,347778,Data Engineer,Full-time,MFour Mobile Research,Kansas City, MO,Market Research,560,200,04/02/25
4129999535,66321745,Junior Data Engineer,Contract,SynergisticIT,Illinois, United States,IT Services and IT Consulting,705,112,04/02/25
4030667455,23441,Data Analytics Engineer,Full-time,Camping World,Lincolnshire, IL,Retail,200,200,04/02/25
4149235974,503474,Data Engineer,Full-time,Miami Marlins and loanDepot park,Miami, FL,Spectator Sports,714,200,04/02/25
4139521679,72825,Data Engineer,Full-time,Anblicks,Dallas, TX,"IT Services and IT Consulting, Software Development, and Data Infrastructure and Analytics",677,200,04/02/25
4124384456,3493,Data Engineer,Full-time,Conagra Brands,Chicago, IL,Food and Beverage Services and Food and Beverage Manufacturing,508,200,04/02/25
4118097928,2190,Staff Data Engineer,Full-time,Visa,Mentor, OH,IT Services and IT Consulting,507,200,04/02/25
4133254332,3595,Sports Data Engineer,Full-time,ESPN,Bristol, CT,Broadcast Media Production and Distribution,771,200,04/02/25
4115784862,2947777,Data Engineer (Remote),Full-time,iWorks Corporation,Reston, VA,IT Services and IT Consulting,508,120,04/02/25
4069874946,79693228,Data Engineer,Full-time,Atmospheric G2,Manchester, NH,Financial Services,802,200,04/02/25
3915650409,11130470,"Analytics Data Engineer, Applied Engineering",Full-time,OpenAI,San Francisco, CA,Research Services,200,200,04/02/25
4149833129,1128772,Data Engineer,Full-time,HKA Enterprises,United States, United States,IT Services and IT Consulting,678,200,04/02/25
4045411776,66321745,Remote Software Engineer (Junior/Entry),Full-time,SynergisticIT,Illinois, United States,IT Services and IT Consulting,200,25,04/02/25
4125067256,11300833,Data Engineer,Full-time,CGS Federal (Contact Government Services),Los Angeles, CA,Software Development,677,25,04/02/25
4045410885,66321745,Remote Software Engineer (Junior/Entry),Full-time,SynergisticIT,Illinois, United States,IT Services and IT Consulting,200,25,04/02/25
4124797602,64515483,Staff Data Engineer,Full-time,Nayya,New York, NY,Software Development,917,200,04/02/25
4151632924,2825305,Data Engineer,Full-time,Catalytic Data Science,Westport, CT,Biotechnology Research,714,45,04/02/25
4120822730,10667,"Data Engineer, Product Analytics",Full-time,Meta,New York, NY,"Technology, Information and Internet",972,25,04/02/25
4134403760,56445,"Data Engineer, Hospital",Full-time,Odyssey Information Services,Dallas-Fort Worth Metroplex,TX,IT Services and IT Consulting and Hospitals,507,200,04/02/25
4151634897,90415924,"Software Engineer, ML Platform (All levels)",Full-time,Overland AI,Seattle, WA,Defense and Space Manufacturing,678,33,04/02/25
4123905444,66321745,Data Engineer - Remote,Full-time,SynergisticIT,Illinois, United States,IT Services and IT Consulting,711,25,04/02/25
4141499375,45680,Data Engineer,Full-time,Vanda Pharmaceuticals,Washington, DC,"Pharmaceutical Manufacturing, Biotechnology Research, and Hospitals and Health Care",560,200,04/02/25
4126028458,3152304,Data Analytics Engineer,Full-time,Trolley House Refreshments,Henrico, VA,Food & Beverages,901,73,04/02/25
4045412560,66321745,Software Engineer - Junior Level(Remote),Full-time,SynergisticIT,Illinois, United States,IT Services and IT Consulting,200,25,04/02/25
4118544073,18503560,Software Engineer (AI System),Full-time,TechMasters,South San Francisco, CA,Software Development,742,28,04/02/25
4084557055,66321745,Entry Level Data Engineer,Full-time,SynergisticIT,Illinois, United States,IT Services and IT Consulting,609,47,04/02/25
4063772757,801292,Data Engineer III,Full-time,ABSC (Absolute Business Solutions Corp.),Fort Belvoir, VA,Defense & Space,200,25,04/02/25
4151647150,8194,Data Engineer,Full-time,Axcelis Technologies,Beverly, MA,Semiconductor Manufacturing,678,47,04/02/25
4138569748,106170142,Data Engineer,Full-time,Luxevision Consulting LLC,San Marino, CA,Business Consulting and Services,560,122,04/02/25
4150457380,2302613,Data Engineer,Full-time,National Safety Apparel,Cleveland, OH,Manufacturing,678,200,04/02/25
4148901841,92893317,Founding Software Engineer – Data Infrastructure,Full-time,Windfall Bio,San Mateo, CA,"Technology, Information and Internet",678,37,04/02/25
4127753445,165602,Python Data Engineer,Contract,"Pyramid Consulting, Inc",McLean, VA,Banking,876,200,04/02/25
4138895693,32150,Data Engineer,Full-time,Denodo,New York, NY,Software Development,677,200,04/02/25
4051841829,11137552,Data Engineer - Active TS/SCI,Full-time,Veracity Software Inc,Jersey City, NJ,IT Services and IT Consulting,972,75,04/02/25
4150916918,5279801,"Software Engineer Co-op, Firmware",Internship,Bose Professional,Hopkinton, MA,Internet Publishing,947,106,04/02/25
4092494925,3559341,"Senior Software Engineer, Brand",Full-time,Handshake,San Francisco, CA,"Technology, Information and Internet and Software Development",770,160,04/02/25
4067600259,5827,Data Engineer 2,Full-time,University of Oregon,Eugene, OR,Higher Education,814,200,04/02/25
4127926785,94207,Junior Software Engineer,Full-time,"Pango Technology, Inc.",Anchorage, AK,Internet Publishing,858,200,04/02/25
4137003016,25074192,Data Engineer,Full-time,Datavant,United States, United States,Software Development,677,200,04/02/25
4147106379,5322,Data Engineer,Full-time,ALTEN,Colorado, United States,IT Services and IT Consulting,678,25,04/02/25
4063198386,66321745,Data Engineer (Entry Level) - Remote,Contract,SynergisticIT,Illinois, United States,IT Services and IT Consulting,732,200,04/02/25
4126276782,2748,Data Visualization Engineer,Full-time,Colgate-Palmolive,Piscataway, NJ,"Manufacturing, Transportation, Logistics, Supply Chain and Storage, and Retail",972,200,04/02/25
4151623332,3833190,Data Engineer,Full-time,Twenty Ideas,Eugene, OR,Software Development,808,64,04/02/25
4123368924,84838512,Data Engineer,Contract,ShanuDT IT Solutions INC,Texas, United States,Information Technology & Services,507,200,04/02/25
4080102053,1956,Healthcare Data Engineer,Full-time,Sogeti,Greater Minneapolis-St. Paul Area,MN,IT Services and IT Consulting,972,200,04/02/25
4143934303,529693,Data Engineer,Full-time,TextNow,New York, NY,"Telecommunications, IT Services and IT Consulting, and Software Development",677,200,04/02/25
4045412628,66321745,Junior Level Software Engineer (REMOTE),Full-time,SynergisticIT,Illinois, United States,IT Services and IT Consulting,200,25,04/02/25
4120828067,10667,"Data Engineer, Product Analytics",Full-time,Meta,New York, NY,"Technology, Information and Internet",901,25,04/02/25
4138835331,3537,Data Engineer,Full-time,Macquarie Group,Houston, TX,Financial Services,972,200,04/02/25
4149111541,90439523,Software Engineer - Streamlit Open Source,Full-time,Samooha,San Mateo, CA,Software Development,678,123,04/02/25
4143829072,50820,"Senior Data Engineer | DWH ETL (PL/SQL, Data-marts, Snowflake, SOQL/NetSuite)",Contract,"netPolarity, Inc. (Saicon Consultants, Inc.)",San Jose, CA,"IT Services and IT Consulting, Software Development, and IT System Custom Software Development",789,143,04/02/25
4137003406,18977,Data Engineer (Python/PySpark/AWS),Full-time,Infinitive,Ashburn, VA,Business Consulting and Services,711,200,04/02/25
4131023581,29170,"Intern, Data Engineer (Spring 2025)",Internship,Wiss,Florham Park, NJ,Accounting,560,200,04/02/25
4045414137,66321745,Junior Level Software Engineer (REMOTE),Full-time,SynergisticIT,Illinois, United States,IT Services and IT Consulting,901,38,04/02/25
4116424990,66321745,Data Engineer - Remote,Contract,SynergisticIT,Illinois, United States,IT Services and IT Consulting,742,41,04/02/25
4143462443,3088,"Data Engineer II (Python, AWS, Databricks)",Full-time,Travelers,Hartford, CT,Insurance,767,64,04/02/25
4143935147,529693,Data Engineer,Full-time,TextNow,New York, NY,"Telecommunications, IT Services and IT Consulting, and Software Development",522,200,04/02/25
4116431023,66321745,Data Engineer - Remote,Contract,SynergisticIT,Illinois, United States,IT Services and IT Consulting,901,89,04/02/25
4151352416,1315115,Data Engineer,Contract,Widen the Net Limited,Houston, TX,"Software Development, IT Services and IT Consulting, and Technology, Information and Media",678,200,04/02/25
4146058231,2385278,Data Engineer,Full-time,Precision Technologies,Jersey City, NJ,IT Services and IT Consulting,507,200,04/02/25
4151634663,81884531,Data Engineer,Full-time,CSU Careers,San Jose, CA,Higher Education,678,74,04/02/25
4152004185,104411273,"Software Engineer, Backend",Full-time,Arcade,San Francisco, CA,"Technology, Information and Internet",678,41,04/02/25
4045410859,66321745,Remote Software Engineer (Junior/Entry),Full-time,SynergisticIT,Illinois, United States,IT Services and IT Consulting,200,25,04/02/25
4132707409,79383535,Data Engineer,Full-time,Akkodis,Omaha, NE,IT Services and IT Consulting,677,200,04/02/25
3990955818,35516092,Data Engineer,Contract,"InfoSmart Technologies, Inc",Indiana, United States,Information Technology & Services,200,200,04/02/25
4077297411,1636943,"Databricks Data Engineer / Data Engineer, Databricks, 24-13040",Full-time,"TeamBradley, Inc.",Addison, IL,Manufacturing,732,200,04/02/25
4119679711,29619,Data Engineer - Python/Airflow Developer,Full-time,HALO Branded Solutions,Illinois, United States,Advertising Services,809,200,04/02/25
