companyId,companyName,companyUrl,location,sector
207470.0,Spotify,https://se.linkedin.com/company/spotify?trk=public_jobs_topcard-org-name,"New York, NY",Musicians
2610.0,Panasonic North America,https://www.linkedin.com/company/panasonic-northamerica?trk=public_jobs_topcard-org-name,"Newark, NJ","Appliances, Electrical, and Electronics Manufacturing"
482314.0,"KCI, LLC",https://www.linkedin.com/company/kci-llc?trk=public_jobs_topcard-org-name,"Charlotte, NC",Telecommunications
854801.0,Interclypse,https://www.linkedin.com/company/interclypse?trk=public_jobs_topcard-org-name,"Annapolis Junction, MD",IT Services and IT Consulting
349016.0,SBLI,https://www.linkedin.com/company/sbli-of-massachusetts?trk=public_jobs_topcard-org-name,"Woburn, MA",Insurance
1222117.0,Ovivo,https://ca.linkedin.com/company/ovivo?trk=public_jobs_topcard-org-name,"Round Rock, TX",Environmental Services
346779.0,PrismHR,https://www.linkedin.com/company/prismhr?trk=public_jobs_topcard-org-name,"Chandler, AZ","IT Services and IT Consulting, Software Development, and Human Resources Services"
242227.0,SECU Credit Union,https://www.linkedin.com/company/secumd?trk=public_jobs_topcard-org-name,"Linthicum, MD",Financial Services
9089.0,World Wide Technology,https://www.linkedin.com/company/world-wide-technology?trk=public_jobs_topcard-org-name,"Issaquah, WA",IT Services and IT Consulting
18434905.0,Evolus,https://www.linkedin.com/company/evolusaesthetic?trk=public_jobs_topcard-org-name,"Newport Beach, CA",Wellness and Fitness Services
1309861.0,Medical Home Network,https://www.linkedin.com/company/medical-home-network?trk=public_jobs_topcard-org-name,United States,Hospitals and Health Care
96692.0,"V-Soft Consulting Group, Inc.",https://www.linkedin.com/company/vsoftconsulting?trk=public_jobs_topcard-org-name,"Cincinnati, OH",IT Services and IT Consulting
11130470.0,OpenAI,https://www.linkedin.com/company/openai?trk=public_jobs_topcard-org-name,"San Francisco, CA",Research Services
92956375.0,IntelliTech,https://www.linkedin.com/company/intellitech-llc?trk=public_jobs_topcard-org-name,"Alexandria, VA",Internet Publishing
521134.0,People Tech Group Inc,https://www.linkedin.com/company/people-tech-group-inc?trk=public_jobs_topcard-org-name,"Seattle, WA",Information Services and IT Services and IT Consulting
1798546.0,Foodsmart,https://www.linkedin.com/company/hellofoodsmart?trk=public_jobs_topcard-org-name,United States,Wellness and Fitness Services
18084.0,Houston Rockets,https://www.linkedin.com/company/houston-rockets?trk=public_jobs_topcard-org-name,"Houston, TX",Spectator Sports
11213376.0,Orbis,https://www.linkedin.com/company/orbisoperations?trk=public_jobs_topcard-org-name,"Chantilly, VA",Government Relations
62869757.0,First Soft Solutions LLC,https://www.linkedin.com/company/first-soft-solutions?trk=public_jobs_topcard-org-name,"Jersey City, NJ",IT Services and IT Consulting
19256.0,Prestige Staffing,https://www.linkedin.com/company/prestige-staffing?trk=public_jobs_topcard-org-name,"City of Industry, CA",Retail Apparel and Fashion
33318412.0,Coterie Insurance,https://www.linkedin.com/company/coterieinsurance?trk=public_jobs_topcard-org-name,United States,Insurance
25204.0,Golden State Foods,https://www.linkedin.com/company/golden-state-foods?trk=public_jobs_topcard-org-name,"Irvine, CA","Food Production, Manufacturing, and Transportation, Logistics, Supply Chain and Storage"
1798047.0,Associate Staffing,https://www.linkedin.com/company/associate-staffing-llc?trk=public_jobs_topcard-org-name,United States,Staffing and Recruiting
18758749.0,Lucas James Talent Partners,https://www.linkedin.com/company/lucas-james-talent-partners?trk=public_jobs_topcard-org-name,"Bloomington, MN",Staffing and Recruiting and Software Development
10813033.0,Hinge Health,https://www.linkedin.com/company/hinge-health?trk=public_jobs_topcard-org-name,"San Francisco, CA",Software Development
628480.0,PDI Technologies,https://www.linkedin.com/company/pdi-technologies?trk=public_jobs_topcard-org-name,"Dallas, TX",Software Development
99282368.0,Bright Mind Solutions LLC,https://www.linkedin.com/company/bright-mind-solutions-llc?trk=public_jobs_topcard-org-name,United States,"Computer and Network Security, Computer Networking Products, and Software Development"
5303930.0,Climb Credit,https://www.linkedin.com/company/climb-credit?trk=public_jobs_topcard-org-name,New York City Metropolitan Area,Financial Services
56432.0,Next Ventures,https://uk.linkedin.com/company/next-ventures?trk=public_jobs_topcard-org-name,"Edison, NJ","Banking, Capital Markets, and Financial Services"
309694.0,Airbnb,https://www.linkedin.com/company/airbnb?trk=public_jobs_topcard-org-name,United States,Software Development
75530431.0,Interwell Health,https://www.linkedin.com/company/interwell-health?trk=public_jobs_topcard-org-name,"Boston, MA","Technology, Information and Internet"
167750.0,Techstars,https://www.linkedin.com/company/techstars?trk=public_jobs_topcard-org-name,"Denver, CO",Venture Capital and Private Equity Principals
10456809.0,OneSource Regulatory (A ProPharma Group Company),https://www.linkedin.com/company/onesource-regulatory?trk=public_jobs_topcard-org-name,"McKinney, TX",Pharmaceutical Manufacturing
10640787.0,Maven,https://www.linkedin.com/company/choosemaven?trk=public_jobs_topcard-org-name,"Ohio, United States","Information Services, Medical Equipment Manufacturing, and Health and Human Services"
90432789.0,LiveMarket,https://www.linkedin.com/company/livemarketme?trk=public_jobs_topcard-org-name,"Boston, MA",Software Development
28591920.0,apexanalytix | Cyber Risk,https://uk.linkedin.com/company/apexanalytix-cyber-risk?trk=public_jobs_topcard-org-name,"Greensboro, NC","Technology, Information and Internet"
10795459.0,OneTrust,https://www.linkedin.com/company/onetrust?trk=public_jobs_topcard-org-name,"Atlanta, GA",Software Development
334570.0,Intrepid,https://www.linkedin.com/company/intrepid-inc?trk=public_jobs_topcard-org-name,"Arlington, VA",Defense and Space Manufacturing
10217975.0,"CACG, LLC",https://www.linkedin.com/company/cacg-llc?trk=public_jobs_topcard-org-name,"Fort George G. Meade, MD",Internet Publishing
34666.0,City Bank,https://www.linkedin.com/company/city-bank?trk=public_jobs_topcard-org-name,"Lubbock, TX",Financial Services
91447303.0,Dexian,https://www.linkedin.com/company/dexiansolutions?trk=public_jobs_topcard-org-name,"Westlake, TX",Insurance
9402.0,"Medline Industries, LP",https://www.linkedin.com/company/medline-industries?trk=public_jobs_topcard-org-name,"Northbrook, IL",Medical Equipment Manufacturing
11816115.0,Revelio Labs,https://www.linkedin.com/company/revelio-labs?trk=public_jobs_topcard-org-name,United States,"Technology, Information and Media and Information Services"
153364.0,Genesis Global Workforce Solutions,https://www.linkedin.com/company/genesis-global-recruiting?trk=public_jobs_topcard-org-name,"San Jose, CA","Technology, Information and Media and Software Development"
17933978.0,Fathom,https://www.linkedin.com/company/fathom-health?trk=public_jobs_topcard-org-name,"San Francisco, CA","Technology, Information and Internet"
2025248.0,Munetrix + SchoolData,https://www.linkedin.com/company/munetrix?trk=public_jobs_topcard-org-name,United States,Information Technology & Services
27191862.0,TapestryHealth,https://www.linkedin.com/company/tapestry-telehealth?trk=public_jobs_topcard-org-name,United States,Hospitals and Health Care
217273.0,Ampcus Inc,https://www.linkedin.com/company/ampcus-inc?trk=public_jobs_topcard-org-name,"Austin, TX",IT Services and IT Consulting
36211.0,Kobie Marketing,https://www.linkedin.com/company/kobie-marketing?trk=public_jobs_topcard-org-name,"St. Petersburg, FL","Technology, Information and Internet"
35690611.0,Infotree Global Solutions,https://www.linkedin.com/company/infotree-global-solutions?trk=public_jobs_topcard-org-name,"Cupertino, CA","IT Services and IT Consulting, Information Services, and Technology, Information and Media"
92634982.0,Copeland,https://www.linkedin.com/company/copeland?trk=public_jobs_topcard-org-name,"St Louis, MO",Climate Technology Product Manufacturing
2412133.0,i360,https://www.linkedin.com/company/i360-llc?trk=public_jobs_topcard-org-name,"Arlington, VA",IT Services and IT Consulting
1977526.0,Rokt,https://www.linkedin.com/company/rokt?trk=public_jobs_topcard-org-name,"Seattle, WA","Advertising Services, Technology, Information and Internet, and Software Development"
15258405.0,Cloud Resources LLC,https://www.linkedin.com/company/cloud-resources-inc?trk=public_jobs_topcard-org-name,"Texas, United States",IT Services and IT Consulting
1195377.0,KBRA,https://www.linkedin.com/company/kroll-bond-rating-agency-llc?trk=public_jobs_topcard-org-name,"New York, NY","Technology, Information and Internet"
16939.0,"GOJO, Makers of PURELL",https://www.linkedin.com/company/gojo-industries?trk=public_jobs_topcard-org-name,"Akron, OH","Chemical Manufacturing, Personal Care Product Manufacturing, and Manufacturing"
77158779.0,"VMC Soft Technologies, Inc",https://www.linkedin.com/company/vmc-soft-technologies-inc?trk=public_jobs_topcard-org-name,"Sunnyvale, CA",IT Services and IT Consulting
85645770.0,Figure,https://www.linkedin.com/company/figure-ai?trk=public_jobs_topcard-org-name,"Sunnyvale, CA",Machinery Manufacturing
16690.0,Compunnel Inc.,https://www.linkedin.com/company/compunnel-software-group?trk=public_jobs_topcard-org-name,"Nashville, TN",IT Services and IT Consulting
3333121.0,CORMAC,https://www.linkedin.com/company/cormac-corporation?trk=public_jobs_topcard-org-name,United States,IT Services and IT Consulting
102677437.0,Starcom Consultant,https://www.linkedin.com/company/starcom-consultant?trk=public_jobs_topcard-org-name,"Reston, VA",IT Services and IT Consulting
65588154.0,"Kelly Science, Engineering, Technology & Telecom",https://www.linkedin.com/company/kelly-science-engineering-technology?trk=public_jobs_topcard-org-name,"Johnston, IA",Motor Vehicle Manufacturing
10592585.0,Ledgent Technology,https://www.linkedin.com/company/ledgent-technology?trk=public_jobs_topcard-org-name,"Portland, OR",Information Services
1277.0,American Express,https://www.linkedin.com/company/american-express?trk=public_jobs_topcard-org-name,"Phoenix, AZ",Financial Services
11801243.0,Methods+Mastery,https://www.linkedin.com/company/methods-mastery?trk=public_jobs_topcard-org-name,"California, United States",Advertising Services
28417.0,Ascendum Solutions,https://www.linkedin.com/company/ascendum-solutions?trk=public_jobs_topcard-org-name,"Cincinnati, OH",IT Services and IT Consulting
164159.0,H-E-B,https://www.linkedin.com/company/heb?trk=public_jobs_topcard-org-name,"San Antonio, TX",Retail
52186161.0,Pickle Robot Company,https://www.linkedin.com/company/pickle-robot-company?trk=public_jobs_topcard-org-name,"Cambridge, MA",Software Development
29308.0,StevenDouglas,https://www.linkedin.com/company/stevendouglashq?trk=public_jobs_topcard-org-name,"Reston, VA",Staffing and Recruiting
3283052.0,Grubhub,https://www.linkedin.com/company/grubhub-seamless?trk=public_jobs_topcard-org-name,"Chicago, IL","Technology, Information and Internet"
1058415.0,Benzinga,https://www.linkedin.com/company/benzinga?trk=public_jobs_topcard-org-name,"Detroit, MI",Online Audio and Video Media
57681755.0,MWIDM,https://www.linkedin.com/company/mwidm?trk=public_jobs_topcard-org-name,"Reston, VA","IT Services and IT Consulting, Financial Services, and IT System Operations and Maintenance"
69732469.0,Acunor,https://www.linkedin.com/company/acunor?trk=public_jobs_topcard-org-name,San Francisco Bay Area,Financial Services and Banking
15982140.0,Particle41,https://www.linkedin.com/company/particle41?trk=public_jobs_topcard-org-name,"Texas City, TX","Technology, Information and Internet"
12580762.0,Mortgage Research Center,https://www.linkedin.com/company/mtgresearchnews?trk=public_jobs_topcard-org-name,"Columbia, MO",Advertising Services
157344.0,San José State University,https://www.linkedin.com/school/san-jose-state-university/?trk=public_jobs_topcard-org-name,"San Jose, CA",Higher Education
17943955.0,Wiliot,https://il.linkedin.com/company/wiliot?trk=public_jobs_topcard-org-name,"Plano, TX","Technology, Information and Internet"
1503.0,Massachusetts Institute of Technology,https://www.linkedin.com/school/mit/?trk=public_jobs_topcard-org-name,"Cambridge, MA",Higher Education
1028.0,Oracle,https://www.linkedin.com/company/oracle?trk=public_jobs_topcard-org-name,"Reston, VA",IT Services and IT Consulting
2661018.0,Tronair Inc.,https://www.linkedin.com/company/tronair-inc-?trk=public_jobs_topcard-org-name,"Swanton, OH",Aviation and Aerospace Component Manufacturing
3486.0,Hays,https://uk.linkedin.com/company/hays?trk=public_jobs_topcard-org-name,"Raleigh, NC","IT System Data Services, Data Infrastructure and Analytics, and IT System Design Services"
23717227.0,Rinsed,https://www.linkedin.com/company/rinsed?trk=public_jobs_topcard-org-name,"New York, NY","Technology, Information and Internet"
1441.0,Google,https://www.linkedin.com/company/google?trk=public_jobs_topcard-org-name,"Sunnyvale, CA","Information Services and Technology, Information and Internet"
10476.0,IonIdea,https://www.linkedin.com/company/ionidea?trk=public_jobs_topcard-org-name,"Bloomfield, CT",Information Technology & Services
280637.0,Northstrat Incorporated,https://www.linkedin.com/company/northstrat-incorporated?trk=public_jobs_topcard-org-name,"Colorado Springs, CO",IT Services and IT Consulting
5996.0,W. L. Gore & Associates,https://www.linkedin.com/company/gore?trk=public_jobs_topcard-org-name,"Newark, DE",Medical Equipment Manufacturing
134112.0,Garney Construction,https://www.linkedin.com/company/garney-construction?trk=public_jobs_topcard-org-name,"North Kansas City, MO",Construction
2531104.0,"Connect Search, LLC",https://www.linkedin.com/company/connect-search-llc?trk=public_jobs_topcard-org-name,"Chicago, IL",Manufacturing
71405910.0,"ACS Consultancy Services, Inc",https://www.linkedin.com/company/acs-consultancyservices-inc?trk=public_jobs_topcard-org-name,United States,IT Services and IT Consulting
80873376.0,HR Professional Consulting,https://www.linkedin.com/company/hr-professional-consulting?trk=public_jobs_topcard-org-name,"Louisiana, United States",Internet Publishing
74475378.0,Acceler8 Talent,https://www.linkedin.com/company/acceler8-talent?trk=public_jobs_topcard-org-name,San Francisco Bay Area,IT Services and IT Consulting
5094099.0,Block + Tackle,https://www.linkedin.com/company/block&tackle?trk=public_jobs_topcard-org-name,Atlanta Metropolitan Area,Business Consulting and Services
82256378.0,Dorsia,https://www.linkedin.com/company/dorsiaapp?trk=public_jobs_topcard-org-name,"Miami, FL","Technology, Information and Internet"
19283.0,Trinity Consultants,https://www.linkedin.com/company/trinity-consultants?trk=public_jobs_topcard-org-name,Dallas-Fort Worth Metroplex,Environmental Services
2678950.0,Golden Technology,https://www.linkedin.com/company/golden-technology-inc?trk=public_jobs_topcard-org-name,United States,IT Services and IT Consulting
52638.0,Mainz Brady Group,https://www.linkedin.com/company/mainz-brady-group?trk=public_jobs_topcard-org-name,United States,"Technology, Information and Media, Retail Apparel and Fashion, and Retail"
13149.0,Mindteck,https://in.linkedin.com/company/mindteck?trk=public_jobs_topcard-org-name,"Columbus, OH",IT Services and IT Consulting
1304385.0,AbbVie,https://www.linkedin.com/company/abbvie?trk=public_jobs_topcard-org-name,"Mettawa, IL",Pharmaceutical Manufacturing and Biotechnology Research
98846464.0,1st10,https://www.linkedin.com/company/1st10?trk=public_jobs_topcard-org-name,"Los Altos, CA","Venture Capital and Private Equity Principals, Software Development, and Technology, Information and Internet"
2240906.0,ITnova,https://www.linkedin.com/company/itnovaconsulting?trk=public_jobs_topcard-org-name,"Jersey City, NJ","Technology, Information and Internet"
102609.0,"GENESYS Consulting Services, Inc.",https://www.linkedin.com/company/genesys-consulting-services?trk=public_jobs_topcard-org-name,"Utica, NY",Staffing and Recruiting
165602.0,"Pyramid Consulting, Inc",https://www.linkedin.com/company/pyramid-consulting?trk=public_jobs_topcard-org-name,"McLean, VA",Banking
36873.0,CubeSmart,https://www.linkedin.com/company/cubesmart?trk=public_jobs_topcard-org-name,"Malvern, PA",Real Estate
8598.0,MAPFRE,https://es.linkedin.com/company/mapfre?trk=public_jobs_topcard-org-name,"Webster, MA",Insurance
3657.0,Penn State University,https://www.linkedin.com/school/penn-state-university/?trk=public_jobs_topcard-org-name,"University Park, PA",Higher Education
439859.0,Qualis LLC,https://www.linkedin.com/company/qualis-llc?trk=public_jobs_topcard-org-name,"Washington, DC",IT Services and IT Consulting
1128772.0,HKA Enterprises,https://www.linkedin.com/company/hka_2?trk=public_jobs_topcard-org-name,United States,IT Services and IT Consulting
18377405.0,Lightmatter,https://www.linkedin.com/company/lightmatter?trk=public_jobs_topcard-org-name,"Mountain View, CA",Construction
9353551.0,Hearst Health,https://www.linkedin.com/company/hearst-health?trk=public_jobs_topcard-org-name,"Dallas, TX",Hospitals and Health Care
80427781.0,Walmart Data Ventures,https://www.linkedin.com/company/walmartdataventures?trk=public_jobs_topcard-org-name,"Sunnyvale, CA",Data Infrastructure and Analytics
18270648.0,Afresh,https://www.linkedin.com/company/afreshtechnologies?trk=public_jobs_topcard-org-name,"San Francisco, CA",Software Development
81933911.0,SumerSports,https://www.linkedin.com/company/sumersports?trk=public_jobs_topcard-org-name,"New York, NY","Technology, Information and Internet"
16229187.0,CGS,https://www.linkedin.com/company/cgsnetworks?trk=public_jobs_topcard-org-name,"Florida, United States",IT Services and IT Consulting
65529778.0,iO Associates - US,https://www.linkedin.com/company/ioassociates-us?trk=public_jobs_topcard-org-name,"Richmond, VA",Data Infrastructure and Analytics
1120204.0,MyFitnessPal,https://www.linkedin.com/company/myfitnesspal?trk=public_jobs_topcard-org-name,"Austin, TX",Software Development
68541971.0,Ensemble VC,https://www.linkedin.com/company/ensemblevc?trk=public_jobs_topcard-org-name,"Austin, Texas Metropolitan Area",Venture Capital and Private Equity Principals
15401201.0,Venture Global LNG,https://www.linkedin.com/company/venture-global-lng-inc.?trk=public_jobs_topcard-org-name,"Arlington, VA","Technology, Information and Internet"
874210.0,Food52,https://www.linkedin.com/company/food52?trk=public_jobs_topcard-org-name,"Brooklyn, NY","Retail, Retail Furniture and Home Furnishings, and Food and Beverage Retail"
92632994.0,Sweetspot (YC S23),https://www.linkedin.com/company/sweetspotgov?trk=public_jobs_topcard-org-name,"New York, NY",Software Development
12953980.0,PuppySpot,https://www.linkedin.com/company/puppyspot?trk=public_jobs_topcard-org-name,United States,Internet Marketplace Platforms
60798.0,Protingent,https://www.linkedin.com/company/protingent?trk=public_jobs_topcard-org-name,"Mountain View, CA",Engineering Services
11829683.0,Buyers Edge Platform,https://www.linkedin.com/company/buyers-edge-platform?trk=public_jobs_topcard-org-name,United States,Hospitality
2904.0,City of New York,https://www.linkedin.com/company/city-of-new-york?trk=public_jobs_topcard-org-name,"Bronx, NY",Government Administration
2550297.0,AllianceIT Inc,https://www.linkedin.com/company/allianceit-inc?trk=public_jobs_topcard-org-name,United States,IT Services and IT Consulting and Software Development
32150.0,Denodo,https://www.linkedin.com/company/denodo-technologies?trk=public_jobs_topcard-org-name,"New York, NY",Software Development
72186786.0,Common Room,https://www.linkedin.com/company/common-room-hq?trk=public_jobs_topcard-org-name,United States,Software Development
4854165.0,Gravity IT Resources,https://www.linkedin.com/company/gravity-it-resources?trk=public_jobs_topcard-org-name,"Cincinnati, OH",Aviation and Aerospace Component Manufacturing
7412.0,AutoZone,https://www.linkedin.com/company/autozone?trk=public_jobs_topcard-org-name,"Memphis, TN",Retail
4787585.0,Ring,https://www.linkedin.com/company/ring-labs?trk=public_jobs_topcard-org-name,"Hawthorne, CA",Computers and Electronics Manufacturing
9385135.0,AMS Staffing Inc.,https://www.linkedin.com/company/ams-staffing?trk=public_jobs_topcard-org-name,"Washington, DC",Staffing and Recruiting
27179912.0,Arrow Search Partners,https://www.linkedin.com/company/arrow-search-partners?trk=public_jobs_topcard-org-name,"Denver, CO",Staffing and Recruiting
3684.0,Mastech Digital,https://www.linkedin.com/company/mastech?trk=public_jobs_topcard-org-name,Dallas-Fort Worth Metroplex,"Banking, Investment Banking, and Financial Services"
5140.0,Virtusa,https://www.linkedin.com/company/virtusa?trk=public_jobs_topcard-org-name,"Irving, TX",IT Services and IT Consulting
10378230.0,Bcore,https://www.linkedin.com/company/bridge-core?trk=public_jobs_topcard-org-name,"Chantilly, VA",IT Services and IT Consulting
72055323.0,Artmac,https://www.linkedin.com/company/artmac-soft-llc?trk=public_jobs_topcard-org-name,"Dallas, TX",Software Development
89247641.0,Deep Sync,https://www.linkedin.com/company/deepsyncbrand?trk=public_jobs_topcard-org-name,"Kirkland, WA",Marketing Services
162656.0,Bayside Solutions,https://www.linkedin.com/company/bayside-solutions?trk=public_jobs_topcard-org-name,"Dublin, CA",IT System Data Services
860823.0,Northgate Market,https://www.linkedin.com/company/northgatemarket?trk=public_jobs_topcard-org-name,"Anaheim, CA",Retail Groceries
157240.0,Capgemini,https://fr.linkedin.com/company/capgemini?trk=public_jobs_topcard-org-name,"Atlanta, GA",IT Services and IT Consulting
6825144.0,RADcube,https://www.linkedin.com/company/radcube?trk=public_jobs_topcard-org-name,"Indianapolis, IN",IT System Custom Software Development
10148384.0,Healthy Alliance,https://www.linkedin.com/company/healthyalliance?trk=public_jobs_topcard-org-name,"Schenectady, NY",Non-profit Organizations
11197463.0,PeopleCaddie,https://www.linkedin.com/company/peoplecaddie?trk=public_jobs_topcard-org-name,"Cincinnati, OH",Financial Services
1562578.0,Atlantis University,https://www.linkedin.com/school/atlantis-university/?trk=public_jobs_topcard-org-name,"Miami, FL",Higher Education
2499560.0,Incedo Inc.,https://www.linkedin.com/company/incedo-inc?trk=public_jobs_topcard-org-name,"Cleveland, OH",IT Services and IT Consulting
82159342.0,Career Renew,https://ro.linkedin.com/company/career-renew?trk=public_jobs_topcard-org-name,United States,IT Services and IT Consulting
77685626.0,MARSHALL TECHNOLOGIES INC,https://www.linkedin.com/company/marshall-technologies-inc?trk=public_jobs_topcard-org-name,"McLean, VA",IT Services and IT Consulting
27116538.0,ThinkTek,https://www.linkedin.com/company/thinktek-llc?trk=public_jobs_topcard-org-name,"Washington, DC",Business Consulting and Services
16167788.0,Epsilon EMEA,https://uk.linkedin.com/showcase/epsilon-emea-marketing-agency/?trk=public_jobs_topcard-org-name,"Atlanta, MI",Advertising Services
347778.0,MFour Mobile Research,https://www.linkedin.com/company/mfour-mobile-research?trk=public_jobs_topcard-org-name,"Kansas City, MO",Market Research
23441.0,Camping World,https://www.linkedin.com/company/campingworld?trk=public_jobs_topcard-org-name,"Lincolnshire, IL",Retail
503474.0,Miami Marlins and loanDepot park,https://www.linkedin.com/company/miami-marlins-l-p-?trk=public_jobs_topcard-org-name,"Miami, FL",Spectator Sports
72825.0,Anblicks,https://www.linkedin.com/company/anblicks?trk=public_jobs_topcard-org-name,"Dallas, TX","IT Services and IT Consulting, Software Development, and Data Infrastructure and Analytics"
2190.0,Visa,https://www.linkedin.com/company/visa?trk=public_jobs_topcard-org-name,"Mentor, OH",IT Services and IT Consulting
3595.0,ESPN,https://www.linkedin.com/company/espn?trk=public_jobs_topcard-org-name,"Bristol, CT",Broadcast Media Production and Distribution
2947777.0,iWorks Corporation,https://www.linkedin.com/company/iworks-corporation?trk=public_jobs_topcard-org-name,"Reston, VA",IT Services and IT Consulting
79693228.0,Atmospheric G2,https://www.linkedin.com/company/atmosphericg2?trk=public_jobs_topcard-org-name,"Manchester, NH",Financial Services
64515483.0,Nayya,https://www.linkedin.com/company/nayya?trk=public_jobs_topcard-org-name,"New York, NY",Software Development
2825305.0,Catalytic Data Science,https://www.linkedin.com/company/catalytic-data-science?trk=public_jobs_topcard-org-name,"Westport, CT",Biotechnology Research
56445.0,Odyssey Information Services,https://www.linkedin.com/company/odyssey-information-services?trk=public_jobs_topcard-org-name,Dallas-Fort Worth Metroplex,IT Services and IT Consulting and Hospitals
90415924.0,Overland AI,https://www.linkedin.com/company/overland-ai?trk=public_jobs_topcard-org-name,"Seattle, WA",Defense and Space Manufacturing
45680.0,Vanda Pharmaceuticals,https://www.linkedin.com/company/vanda-pharmaceuticals?trk=public_jobs_topcard-org-name,"Washington, DC","Pharmaceutical Manufacturing, Biotechnology Research, and Hospitals and Health Care"
3152304.0,Trolley House Refreshments,https://www.linkedin.com/showcase/trolley-house-refreshments/?trk=public_jobs_topcard-org-name,"Henrico, VA",Food & Beverages
801292.0,ABSC (Absolute Business Solutions Corp.),https://www.linkedin.com/company/absolute-business-solutions-corp?trk=public_jobs_topcard-org-name,"Fort Belvoir, VA",Defense & Space
8194.0,Axcelis Technologies,https://www.linkedin.com/company/axcelis-technologies?trk=public_jobs_topcard-org-name,"Beverly, MA",Semiconductor Manufacturing
2302613.0,National Safety Apparel,https://www.linkedin.com/company/national-safety-apparel?trk=public_jobs_topcard-org-name,"Cleveland, OH",Manufacturing
92893317.0,Windfall Bio,https://www.linkedin.com/company/windfallbio?trk=public_jobs_topcard-org-name,"San Mateo, CA","Technology, Information and Internet"
3559341.0,Handshake,https://www.linkedin.com/company/team-handshake?trk=public_jobs_topcard-org-name,"San Francisco, CA","Technology, Information and Internet and Software Development"
5827.0,University of Oregon,https://www.linkedin.com/school/university-of-oregon/?trk=public_jobs_topcard-org-name,"Eugene, OR",Higher Education
94207.0,"Pango Technology, Inc.",https://www.linkedin.com/company/pangotechnology?trk=public_jobs_topcard-org-name,"Anchorage, AK",Internet Publishing
25074192.0,Datavant,https://www.linkedin.com/company/datavant?trk=public_jobs_topcard-org-name,United States,Software Development
5322.0,ALTEN,https://fr.linkedin.com/company/alten?trk=public_jobs_topcard-org-name,"Colorado, United States",IT Services and IT Consulting
2748.0,Colgate-Palmolive,https://www.linkedin.com/company/colgate-palmolive?trk=public_jobs_topcard-org-name,"Piscataway, NJ","Manufacturing, Transportation, Logistics, Supply Chain and Storage, and Retail"
3833190.0,Twenty Ideas,https://www.linkedin.com/company/twenty-ideas?trk=public_jobs_topcard-org-name,"Eugene, OR",Software Development
84838512.0,ShanuDT IT Solutions INC,https://www.linkedin.com/company/shanudt-it-solutions-inc?trk=public_jobs_topcard-org-name,"Texas, United States",Information Technology & Services
1956.0,Sogeti,https://fr.linkedin.com/company/sogeti?trk=public_jobs_topcard-org-name,Greater Minneapolis-St. Paul Area,IT Services and IT Consulting
3537.0,Macquarie Group,https://au.linkedin.com/company/macquariegroup?trk=public_jobs_topcard-org-name,"Houston, TX",Financial Services
50820.0,"netPolarity, Inc. (Saicon Consultants, Inc.)",https://www.linkedin.com/company/netpolarity?trk=public_jobs_topcard-org-name,"San Jose, CA","IT Services and IT Consulting, Software Development, and IT System Custom Software Development"
18977.0,Infinitive,https://www.linkedin.com/company/infinitive?trk=public_jobs_topcard-org-name,"Ashburn, VA",Business Consulting and Services
29170.0,Wiss,https://www.linkedin.com/company/wissllp?trk=public_jobs_topcard-org-name,"Florham Park, NJ",Accounting
1315115.0,Widen the Net Limited,https://uk.linkedin.com/company/widenthenet?trk=public_jobs_topcard-org-name,"Houston, TX","Software Development, IT Services and IT Consulting, and Technology, Information and Media"
2385278.0,Precision Technologies,https://www.linkedin.com/company/precision-technologies-corp-?trk=public_jobs_topcard-org-name,"Jersey City, NJ",IT Services and IT Consulting
81884531.0,CSU Careers,https://www.linkedin.com/showcase/csu-careers/?trk=public_jobs_topcard-org-name,"San Jose, CA",Higher Education
104411273.0,Arcade,https://www.linkedin.com/company/arcadeinc?trk=public_jobs_topcard-org-name,"San Francisco, CA","Technology, Information and Internet"
79383535.0,Akkodis,https://www.linkedin.com/company/akkodis?trk=public_jobs_topcard-org-name,"Omaha, NE",IT Services and IT Consulting
35516092.0,"InfoSmart Technologies, Inc",https://www.linkedin.com/company/infosmart-technologies-inc?trk=public_jobs_topcard-org-name,"Indiana, United States",Information Technology & Services
1636943.0,"TeamBradley, Inc.",https://www.linkedin.com/company/teambradley?trk=public_jobs_topcard-org-name,"Addison, IL",Manufacturing
29619.0,HALO Branded Solutions,https://www.linkedin.com/company/halobrandedsolutions?trk=public_jobs_topcard-org-name,"Illinois, United States",Advertising Services
3631.0,MassMutual,https://www.linkedin.com/company/massmutual-financial-group?trk=public_jobs_topcard-org-name,"Springfield, MA",Financial Services
14858.0,Isagenix,https://www.linkedin.com/company/isagenix?trk=public_jobs_topcard-org-name,"Gilbert, AZ",Wellness and Fitness Services
55702.0,InterVision Systems,https://www.linkedin.com/company/intervisionsystems?trk=public_jobs_topcard-org-name,"Chesterfield, MO",IT Services and IT Consulting
285112.0,"Omnitech, Inc.",https://www.linkedin.com/company/omnitech-inc.?trk=public_jobs_topcard-org-name,"Sioux Falls, SD",Information Technology & Services
18007.0,Press Ganey,https://www.linkedin.com/company/press-ganey-associates?trk=public_jobs_topcard-org-name,"Chicago, IL",Hospitals and Health Care
11712114.0,Traxen,https://www.linkedin.com/company/traxen?trk=public_jobs_topcard-org-name,"Plymouth, MI",Truck Transportation
